algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,um_road,89.43970150770974,90.33519173070323,89.06974029541016,89.81275177001953,2.079665422439575,10.187250137329102
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,umm_road,92.45574991079889,91.20465761281257,89.77584838867188,95.30057525634766,3.462406635284424,4.699428558349609
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,uu_road,84.7846760497555,86.91647913177977,83.90402221679688,85.68401336669922,2.2809431552886963,14.315988540649414
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,um_road,93.36124224175985,91.58414499039488,92.61561584472656,94.11897277832031,1.5157744884490967,5.881027698516846
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,umm_road,94.89347659846896,92.3019474626921,93.12057495117188,96.73519897460938,2.2057888507843018,3.264805793762207
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,uu_road,89.10080622400667,89.50800414249379,87.79701232910156,90.44390106201172,1.9936453104019165,9.556097984313965
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,um_road,90.38454154007755,90.88157901440883,90.41168975830078,90.35740661621094,1.8081573247909546,9.642594337463379
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,umm_road,92.89439911479307,91.78588068068781,90.81964111328125,95.066162109375,3.0656347274780273,4.933835983276367
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,uu_road,85.4800630929396,88.2993314710235,84.98446655273438,85.98147583007812,2.1080756187438965,14.018525123596191
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,um_road,57.8315844295633,37.97946802212147,42.6829948425293,89.64875793457031,24.316452026367188,10.351240158081055
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,umm_road,70.66478632644888,52.615482552716486,59.066558837890625,87.93074798583984,18.80834197998047,12.069246292114258
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,uu_road,50.056295070721355,30.968658749994788,34.80872344970703,89.07429504394531,26.456727981567383,10.92570686340332
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,um_road,55.98457948239385,38.235448733503326,40.471595764160156,90.78169250488281,25.19575309753418,9.218302726745605
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,umm_road,71.4261243830114,53.47055327477922,59.9698486328125,88.29309844970703,18.8016414642334,11.706900596618652
baggingdecision_tree,"{""algorithm_name"": ""decision_tree"", ""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,uu_road,45.55448552645852,27.290495907959674,30.647146224975586,88.69963073730469,27.853271484375,11.300368309020996
