algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,um_road,88.11589876335562,90.84348677177239,87.21987915039062,89.030517578125,2.4615774154663086,10.969482421875
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,umm_road,93.00643564339902,91.68871891603163,91.4466323852539,94.62037658691406,2.8233773708343506,5.379624843597412
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,uu_road,82.00100967723078,85.80065870403504,78.79708099365234,85.47653198242188,3.1916308403015137,14.523466110229492
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,um_road,66.44190203037206,65.41737318120244,51.80464553833008,92.60803985595703,17.40253448486328,7.3919572830200195
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,umm_road,76.3499749233205,73.2733176030829,68.82207489013672,85.72696685791016,11.98698616027832,14.273031234741211
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,uu_road,60.86694218114279,59.625469382038744,72.95375061035156,52.21592712402344,3.0700466632843018,47.7840690612793
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,um_road,68.30080882185057,67.8136382409172,84.82618713378906,57.16436004638672,1.929503083229065,42.835636138916016
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,umm_road,83.99397247876561,81.81879404111581,75.96699523925781,93.91769409179688,9.478625297546387,6.082304000854492
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,uu_road,67.76856114944432,61.04762116539623,80.2117919921875,58.6674919128418,2.0083796977996826,41.33251190185547
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,um_road,77.65236677360544,78.32936752305429,82.25318145751953,73.53897857666016,3.2048869132995605,26.46101951599121
