algorithm,configuration,model_file,data_set,train_time,predict_time,ce,classification_rate,precision,recall,f1
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/36/models/extratrees_15000sp.npz,valid,337.78691697120667,11.615602016448975,0.1440110875979925,0.95134409713189583,0.8784590100827645,0.83406432748538006,0.42784311745999698
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/37/models/extratrees_15000sp.npz,train,117.28430700302124,40.539450883865356,0.41036566126430457,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/37/models/extratrees_15000sp.npz,valid,117.28430700302124,10.40855884552002,0.40217765522785565,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/38/models/extratrees_15000sp.npz,train,150.4732780456543,44.25713610649109,0.36176327669900094,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/38/models/extratrees_15000sp.npz,valid,150.4732780456543,11.996242046356201,0.35238178307224949,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/39/models/extratrees_15000sp.npz,train,259.85138297080994,49.567723989486694,0.27707130631983773,0.86831847297576126,0.90785291764195597,0.28395035739680402,0.21629841587721846
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 5, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/39/models/extratrees_15000sp.npz,valid,259.85138297080994,13.323722839355469,0.26612699032819126,0.87734521062829884,0.91682114935117276,0.31980994152046782,0.2371026576341845
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/40/models/extratrees_15000sp.npz,train,316.8280210494995,56.74734115600586,0.24306717957311738,0.90368892198694761,0.86678527408490735,0.53787049511620078,0.33190923694895053
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/40/models/extratrees_15000sp.npz,valid,316.8280210494995,13.910284996032715,0.23081428933079906,0.92027803373067485,0.90691257932381097,0.60069444444444442,0.36135235469713234
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/41/models/extratrees_15000sp.npz,train,440.29945492744446,58.64167594909668,0.19792376191874861,0.92901348534549455,0.86295159359271889,0.71144418247820063,0.38995397494903905
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 150, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/41/models/extratrees_15000sp.npz,valid,440.29945492744446,14.709475994110107,0.18692007519844053,0.94321168344610118,0.89433806536810834,0.76162561853351329,0.41133195663397004
